Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-10 12:00:00,Denmark,East Denmark,DK-DK2,108.77,172.5,83.25,70.76,entsoe.eu,False,
2021-01-10 13:00:00,Denmark,East Denmark,DK-DK2,125.3,190.64,80.87,70.44,entsoe.eu,False,
2021-01-10 14:00:00,Denmark,East Denmark,DK-DK2,154.52,221.55,76.75,69.26,entsoe.eu,False,
2021-01-10 15:00:00,Denmark,East Denmark,DK-DK2,155.59,222.83,76.49,67.98,entsoe.eu,False,
2021-01-10 16:00:00,Denmark,East Denmark,DK-DK2,173.35,243.79,73.85,66.86,entsoe.eu,False,
2021-01-10 17:00:00,Denmark,East Denmark,DK-DK2,173.6,242.93,73.95,65.9,entsoe.eu,False,
2021-01-10 18:00:00,Denmark,East Denmark,DK-DK2,178.94,251.12,72.94,66.26,entsoe.eu,False,
2021-01-10 19:00:00,Denmark,East Denmark,DK-DK2,167.08,238.41,75.81,68.06,entsoe.eu,False,
2021-01-10 20:00:00,Denmark,East Denmark,DK-DK2,172.14,245.35,74.9,67.48,entsoe.eu,False,
2021-01-10 21:00:00,Denmark,East Denmark,DK-DK2,177.9,253.79,74.19,65.46,entsoe.eu,False,
2021-01-10 22:00:00,Denmark,East Denmark,DK-DK2,165.42,242.77,75.67,63.57,entsoe.eu,False,
2021-01-10 23:00:00,Denmark,East Denmark,DK-DK2,154.35,228.69,77.66,64.92,entsoe.eu,False,
2021-01-11 00:00:00,Denmark,East Denmark,DK-DK2,126.84,198.93,81.32,63.06,entsoe.eu,True,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-11 01:00:00,Denmark,East Denmark,DK-DK2,140.06,213.51,79.59,62.52,entsoe.eu,False,
2021-01-11 02:00:00,Denmark,East Denmark,DK-DK2,144.84,218.3,79.11,64.13,entsoe.eu,False,
2021-01-11 03:00:00,Denmark,East Denmark,DK-DK2,165.93,238.37,76.57,69.29,entsoe.eu,False,
2021-01-11 04:00:00,Denmark,East Denmark,DK-DK2,174.85,246.98,75.53,70.33,entsoe.eu,False,
2021-01-11 05:00:00,Denmark,East Denmark,DK-DK2,175.35,247.55,74.85,73.8,entsoe.eu,False,
2021-01-11 06:00:00,Denmark,East Denmark,DK-DK2,171.64,241.62,74.88,74.52,entsoe.eu,False,
2021-01-11 07:00:00,Denmark,East Denmark,DK-DK2,167.96,235.54,74.88,72.87,entsoe.eu,False,
2021-01-11 08:00:00,Denmark,East Denmark,DK-DK2,151.15,215.71,77.24,73.51,entsoe.eu,False,
2021-01-11 09:00:00,Denmark,East Denmark,DK-DK2,143.05,206.3,78.63,74.58,entsoe.eu,False,
2021-01-11 10:00:00,Denmark,East Denmark,DK-DK2,137.92,200.49,79.21,75.44,entsoe.eu,False,
2021-01-11 11:00:00,Denmark,East Denmark,DK-DK2,137.78,200.16,79.23,75.53,entsoe.eu,False,
2021-01-11 12:00:00,Denmark,East Denmark,DK-DK2,139.45,202.22,79.04,75.35,entsoe.eu,False,
2021-01-11 13:00:00,Denmark,East Denmark,DK-DK2,143.5,206.31,78.55,74.89,entsoe.eu,False,
2021-01-11 14:00:00,Denmark,East Denmark,DK-DK2,149.58,212.66,77.75,74.52,entsoe.eu,False,
2021-01-11 15:00:00,Denmark,East Denmark,DK-DK2,144.75,207.11,78.46,74.92,entsoe.eu,False,
2021-01-11 16:00:00,Denmark,East Denmark,DK-DK2,133.58,194.03,80.14,75.53,entsoe.eu,False,
2021-01-11 17:00:00,Denmark,East Denmark,DK-DK2,129.72,190.05,80.48,76.38,entsoe.eu,False,
2021-01-11 18:00:00,Denmark,East Denmark,DK-DK2,130.07,190.43,80.56,76.62,entsoe.eu,False,
2021-01-11 19:00:00,Denmark,East Denmark,DK-DK2,134.43,195.45,80.92,77.06,entsoe.eu,False,
2021-01-11 20:00:00,Denmark,East Denmark,DK-DK2,132.55,195.56,81.27,76.12,entsoe.eu,False,
2021-01-11 21:00:00,Denmark,East Denmark,DK-DK2,123.36,187.92,82.38,75.26,entsoe.eu,False,
2021-01-11 22:00:00,Denmark,East Denmark,DK-DK2,155.1,221.01,78.57,76.37,entsoe.eu,False,
2021-01-11 23:00:00,Denmark,East Denmark,DK-DK2,151.43,214.54,79.42,78.17,entsoe.eu,False,
2021-01-12 00:00:00,Denmark,East Denmark,DK-DK2,154.46,217.26,78.97,77.68,entsoe.eu,False,
2021-01-12 01:00:00,Denmark,East Denmark,DK-DK2,165.18,230.85,77.63,76.06,entsoe.eu,False,
2021-01-12 02:00:00,Denmark,East Denmark,DK-DK2,177.83,247.7,75.93,71.89,entsoe.eu,False,
2021-01-12 03:00:00,Denmark,East Denmark,DK-DK2,203.7,282.86,72.43,65.75,entsoe.eu,False,
2021-01-12 04:00:00,Denmark,East Denmark,DK-DK2,191.76,269.81,74.06,62.09,entsoe.eu,False,
2021-01-12 05:00:00,Denmark,East Denmark,DK-DK2,180.07,256.15,75.07,63.43,entsoe.eu,False,
2021-01-12 06:00:00,Denmark,East Denmark,DK-DK2,180.92,259.69,73.93,63.15,entsoe.eu,False,
2021-01-12 07:00:00,Denmark,East Denmark,DK-DK2,221.39,310.56,65.71,58.79,entsoe.eu,False,
2021-01-12 08:00:00,Denmark,East Denmark,DK-DK2,199.45,282.1,68.94,58.91,entsoe.eu,False,
2021-01-12 09:00:00,Denmark,East Denmark,DK-DK2,189.99,270.44,70.84,60.38,entsoe.eu,False,
2021-01-12 10:00:00,Denmark,East Denmark,DK-DK2,186.81,266.68,71.18,61.17,entsoe.eu,False,
2021-01-12 11:00:00,Denmark,East Denmark,DK-DK2,168.41,245.84,73.91,64.04,entsoe.eu,False,
2021-01-12 12:00:00,Denmark,East Denmark,DK-DK2,151.95,225.93,76.38,67.1,entsoe.eu,False,
2021-01-12 13:00:00,Denmark,East Denmark,DK-DK2,148.16,220.69,76.85,68.04,entsoe.eu,False,
2021-01-12 14:00:00,Denmark,East Denmark,DK-DK2,164.41,239.61,74.43,68.18,entsoe.eu,False,
2021-01-12 15:00:00,Denmark,East Denmark,DK-DK2,165.24,239.32,74.64,67.57,entsoe.eu,False,
2021-01-12 16:00:00,Denmark,East Denmark,DK-DK2,150.2,220.69,76.96,67.34,entsoe.eu,False,
2021-01-12 17:00:00,Denmark,East Denmark,DK-DK2,145.71,216.73,77.03,68.64,entsoe.eu,False,
2021-01-12 18:00:00,Denmark,East Denmark,DK-DK2,136.71,206.38,78.07,71.7,entsoe.eu,False,
2021-01-12 19:00:00,Denmark,East Denmark,DK-DK2,125.5,193.11,81.41,76.13,entsoe.eu,False,
2021-01-12 20:00:00,Denmark,East Denmark,DK-DK2,126.46,192.7,81.46,76.65,entsoe.eu,False,
2021-01-12 21:00:00,Denmark,East Denmark,DK-DK2,141.91,209.3,79.69,75.71,entsoe.eu,False,
2021-01-12 22:00:00,Denmark,East Denmark,DK-DK2,148.97,219.63,78.71,76.01,entsoe.eu,False,
2021-01-12 23:00:00,Denmark,East Denmark,DK-DK2,153.34,230.83,78.49,74.37,entsoe.eu,False,
2021-01-13 00:00:00,Denmark,East Denmark,DK-DK2,139.1,214.97,80.38,74.52,entsoe.eu,False,
2021-01-13 01:00:00,Denmark,East Denmark,DK-DK2,140.1,223.3,80.3,75.29,entsoe.eu,False,
2021-01-13 02:00:00,Denmark,East Denmark,DK-DK2,136.93,220.59,80.8,80.18,entsoe.eu,False,
2021-01-13 03:00:00,Denmark,East Denmark,DK-DK2,151.28,234.39,79.3,78.3,entsoe.eu,False,
2021-01-13 04:00:00,Denmark,East Denmark,DK-DK2,143.58,224.21,79.93,79.38,entsoe.eu,False,
2021-01-13 05:00:00,Denmark,East Denmark,DK-DK2,145.8,233.82,79.61,79.03,entsoe.eu,False,
2021-01-13 06:00:00,Denmark,East Denmark,DK-DK2,157.87,246.48,78.42,76.99,entsoe.eu,False,
2021-01-13 07:00:00,Denmark,East Denmark,DK-DK2,159.63,247.15,78.4,76.44,entsoe.eu,False,
2021-01-13 08:00:00,Denmark,East Denmark,DK-DK2,154.35,241.66,78.96,77.54,entsoe.eu,False,
2021-01-13 09:00:00,Denmark,East Denmark,DK-DK2,151.47,240.48,79.14,78.16,entsoe.eu,False,
2021-01-13 10:00:00,Denmark,East Denmark,DK-DK2,139.16,223.99,80.43,77.32,entsoe.eu,False,
2021-01-13 11:00:00,Denmark,East Denmark,DK-DK2,159.34,250.33,77.42,76.53,entsoe.eu,False,
2021-01-13 12:00:00,Denmark,East Denmark,DK-DK2,152.09,240.6,78.24,76.74,entsoe.eu,False,
2021-01-13 13:00:00,Denmark,East Denmark,DK-DK2,166.24,252.28,77.03,75.51,entsoe.eu,False,
2021-01-13 14:00:00,Denmark,East Denmark,DK-DK2,158.71,246.76,77.56,76.46,entsoe.eu,False,
2021-01-13 15:00:00,Denmark,East Denmark,DK-DK2,156.39,247.4,77.57,76.86,entsoe.eu,False,
2021-01-13 16:00:00,Denmark,East Denmark,DK-DK2,139.3,224.96,79.97,76.93,entsoe.eu,False,
2021-01-13 17:00:00,Denmark,East Denmark,DK-DK2,145.98,234.83,78.83,78.23,entsoe.eu,False,
2021-01-13 18:00:00,Denmark,East Denmark,DK-DK2,141.43,227.73,79.56,77.89,entsoe.eu,False,
2021-01-13 19:00:00,Denmark,East Denmark,DK-DK2,144.8,229.29,78.93,78.11,entsoe.eu,False,
2021-01-13 20:00:00,Denmark,East Denmark,DK-DK2,134.91,219.17,81.44,80.46,entsoe.eu,False,
2021-01-13 21:00:00,Denmark,East Denmark,DK-DK2,132.54,214.36,81.74,79.26,entsoe.eu,False,
2021-01-13 22:00:00,Denmark,East Denmark,DK-DK2,135.1,215.27,81.54,77.3,entsoe.eu,False,
2021-01-13 23:00:00,Denmark,East Denmark,DK-DK2,137.47,213.97,81.52,80.7,entsoe.eu,False,
2021-01-14 00:00:00,Denmark,East Denmark,DK-DK2,147.52,226.58,80.58,79.56,entsoe.eu,False,
2021-01-14 01:00:00,Denmark,East Denmark,DK-DK2,152.66,232.79,79.85,78.84,entsoe.eu,False,
2021-01-14 02:00:00,Denmark,East Denmark,DK-DK2,148.91,236.91,80.14,79.46,entsoe.eu,False,
2021-01-14 03:00:00,Denmark,East Denmark,DK-DK2,158.62,253.36,79.01,78.28,entsoe.eu,False,
2021-01-14 04:00:00,Denmark,East Denmark,DK-DK2,151.06,241.54,79.65,72.99,entsoe.eu,False,
2021-01-14 05:00:00,Denmark,East Denmark,DK-DK2,148.09,240.04,79.75,72.29,entsoe.eu,False,
2021-01-14 06:00:00,Denmark,East Denmark,DK-DK2,204.01,310.44,71.97,69.78,entsoe.eu,False,
2021-01-14 07:00:00,Denmark,East Denmark,DK-DK2,264.01,377.03,65.55,62.88,entsoe.eu,False,
2021-01-14 08:00:00,Denmark,East Denmark,DK-DK2,301.6,415.08,60.51,56.85,entsoe.eu,False,
2021-01-14 09:00:00,Denmark,East Denmark,DK-DK2,293.23,406.53,61.49,57.54,entsoe.eu,False,
2021-01-14 10:00:00,Denmark,East Denmark,DK-DK2,298.15,418.0,60.7,56.8,entsoe.eu,False,
2021-01-14 11:00:00,Denmark,East Denmark,DK-DK2,270.77,392.75,64.05,58.79,entsoe.eu,False,
2021-01-14 12:00:00,Denmark,East Denmark,DK-DK2,295.42,421.41,59.23,55.04,entsoe.eu,False,
2021-01-14 13:00:00,Denmark,East Denmark,DK-DK2,318.18,440.17,56.93,52.88,entsoe.eu,False,
2021-01-14 14:00:00,Denmark,East Denmark,DK-DK2,339.82,462.94,54.65,50.08,entsoe.eu,False,
2021-01-14 15:00:00,Denmark,East Denmark,DK-DK2,336.77,461.8,55.01,50.41,entsoe.eu,False,
2021-01-14 16:00:00,Denmark,East Denmark,DK-DK2,336.41,461.01,55.28,50.7,entsoe.eu,False,
2021-01-14 17:00:00,Denmark,East Denmark,DK-DK2,343.46,469.38,54.42,50.2,entsoe.eu,False,
2021-01-14 18:00:00,Denmark,East Denmark,DK-DK2,317.04,451.52,57.2,53.07,entsoe.eu,False,
2021-01-14 19:00:00,Denmark,East Denmark,DK-DK2,292.1,427.07,60.18,56.64,entsoe.eu,False,
2021-01-14 20:00:00,Denmark,East Denmark,DK-DK2,232.6,361.82,67.71,62.27,entsoe.eu,False,
2021-01-14 21:00:00,Denmark,East Denmark,DK-DK2,154.74,269.48,77.56,67.54,entsoe.eu,False,
2021-01-14 22:00:00,Denmark,East Denmark,DK-DK2,121.18,224.65,82.43,68.89,entsoe.eu,False,
2021-01-14 23:00:00,Denmark,East Denmark,DK-DK2,116.91,215.05,83.37,68.98,entsoe.eu,False,
2021-01-15 00:00:00,Denmark,East Denmark,DK-DK2,135.71,237.51,81.28,67.92,entsoe.eu,False,
2021-01-15 01:00:00,Denmark,East Denmark,DK-DK2,129.42,231.61,81.91,68.94,entsoe.eu,False,
2021-01-15 02:00:00,Denmark,East Denmark,DK-DK2,130.01,233.24,81.79,69.82,entsoe.eu,False,
2021-01-15 03:00:00,Denmark,East Denmark,DK-DK2,128.22,232.43,81.91,70.29,entsoe.eu,False,
2021-01-15 04:00:00,Denmark,East Denmark,DK-DK2,152.64,259.93,78.17,69.63,entsoe.eu,False,
2021-01-15 05:00:00,Denmark,East Denmark,DK-DK2,266.64,389.0,62.19,61.17,entsoe.eu,False,
2021-01-15 06:00:00,Denmark,East Denmark,DK-DK2,326.08,447.29,56.71,52.82,entsoe.eu,False,
2021-01-15 07:00:00,Denmark,East Denmark,DK-DK2,330.45,450.39,55.8,51.72,entsoe.eu,False,
2021-01-15 08:00:00,Denmark,East Denmark,DK-DK2,335.88,454.52,55.66,51.76,entsoe.eu,False,
2021-01-15 09:00:00,Denmark,East Denmark,DK-DK2,336.87,456.11,55.1,51.13,entsoe.eu,False,
2021-01-15 10:00:00,Denmark,East Denmark,DK-DK2,329.18,444.49,56.5,52.86,entsoe.eu,False,
2021-01-15 11:00:00,Denmark,East Denmark,DK-DK2,329.75,442.22,55.98,52.31,entsoe.eu,False,
2021-01-15 12:00:00,Denmark,East Denmark,DK-DK2,330.55,443.95,55.33,51.32,entsoe.eu,False,
2021-01-15 13:00:00,Denmark,East Denmark,DK-DK2,333.18,448.88,55.48,51.45,entsoe.eu,False,
2021-01-15 14:00:00,Denmark,East Denmark,DK-DK2,334.16,455.46,56.06,51.86,entsoe.eu,False,
2021-01-15 15:00:00,Denmark,East Denmark,DK-DK2,358.98,485.17,53.65,49.2,entsoe.eu,False,
2021-01-15 16:00:00,Denmark,East Denmark,DK-DK2,361.03,491.17,51.95,47.81,entsoe.eu,False,
2021-01-15 17:00:00,Denmark,East Denmark,DK-DK2,356.12,485.5,52.99,49.3,entsoe.eu,False,
2021-01-15 18:00:00,Denmark,East Denmark,DK-DK2,327.44,462.64,54.26,51.8,entsoe.eu,False,
2021-01-15 19:00:00,Denmark,East Denmark,DK-DK2,271.72,409.93,61.63,58.09,entsoe.eu,False,
2021-01-15 20:00:00,Denmark,East Denmark,DK-DK2,227.44,361.84,66.66,63.69,entsoe.eu,False,
2021-01-15 21:00:00,Denmark,East Denmark,DK-DK2,135.6,242.78,79.33,67.84,entsoe.eu,False,
2021-01-15 22:00:00,Denmark,East Denmark,DK-DK2,141.68,247.18,78.79,67.41,entsoe.eu,False,
2021-01-15 23:00:00,Denmark,East Denmark,DK-DK2,163.92,272.22,76.27,67.37,entsoe.eu,False,
2021-01-16 00:00:00,Denmark,East Denmark,DK-DK2,176.56,291.22,74.6,68.48,entsoe.eu,False,
2021-01-16 01:00:00,Denmark,East Denmark,DK-DK2,155.29,265.34,77.53,67.83,entsoe.eu,False,
2021-01-16 02:00:00,Denmark,East Denmark,DK-DK2,134.81,239.63,80.84,68.96,entsoe.eu,False,
2021-01-16 03:00:00,Denmark,East Denmark,DK-DK2,121.87,224.28,82.66,69.19,entsoe.eu,False,
2021-01-16 04:00:00,Denmark,East Denmark,DK-DK2,124.12,228.98,82.56,68.7,entsoe.eu,False,
2021-01-16 05:00:00,Denmark,East Denmark,DK-DK2,127.33,233.66,82.0,67.83,entsoe.eu,False,
2021-01-16 06:00:00,Denmark,East Denmark,DK-DK2,161.48,282.55,75.91,65.37,entsoe.eu,False,
2021-01-16 07:00:00,Denmark,East Denmark,DK-DK2,203.15,316.49,69.31,60.63,entsoe.eu,False,
2021-01-16 08:00:00,Denmark,East Denmark,DK-DK2,221.23,337.36,66.69,59.7,entsoe.eu,False,
2021-01-16 09:00:00,Denmark,East Denmark,DK-DK2,297.75,440.29,57.88,56.96,entsoe.eu,False,
2021-01-16 10:00:00,Denmark,East Denmark,DK-DK2,278.87,410.05,60.58,59.2,entsoe.eu,False,
2021-01-16 11:00:00,Denmark,East Denmark,DK-DK2,237.13,367.04,66.27,64.01,entsoe.eu,False,
2021-01-16 12:00:00,Denmark,East Denmark,DK-DK2,253.47,377.16,64.17,61.5,entsoe.eu,False,
2021-01-16 13:00:00,Denmark,East Denmark,DK-DK2,311.24,433.58,58.06,54.86,entsoe.eu,False,
2021-01-16 14:00:00,Denmark,East Denmark,DK-DK2,327.65,450.97,54.99,51.46,entsoe.eu,False,
2021-01-16 15:00:00,Denmark,East Denmark,DK-DK2,340.65,465.2,53.38,49.69,entsoe.eu,False,
2021-01-16 16:00:00,Denmark,East Denmark,DK-DK2,341.56,467.37,53.86,50.44,entsoe.eu,False,
2021-01-16 17:00:00,Denmark,East Denmark,DK-DK2,303.98,431.94,57.77,54.52,entsoe.eu,False,
2021-01-16 18:00:00,Denmark,East Denmark,DK-DK2,243.35,371.27,64.16,59.95,entsoe.eu,False,
2021-01-16 19:00:00,Denmark,East Denmark,DK-DK2,276.29,406.04,59.94,57.4,entsoe.eu,False,
2021-01-16 20:00:00,Denmark,East Denmark,DK-DK2,151.08,262.4,77.18,66.12,entsoe.eu,False,
2021-01-16 21:00:00,Denmark,East Denmark,DK-DK2,176.19,295.12,73.86,66.21,entsoe.eu,False,
2021-01-16 22:00:00,Denmark,East Denmark,DK-DK2,108.59,207.39,82.62,69.96,entsoe.eu,False,
2021-01-16 23:00:00,Denmark,East Denmark,DK-DK2,123.19,223.12,81.06,69.72,entsoe.eu,False,
2021-01-17 00:00:00,Denmark,East Denmark,DK-DK2,138.13,245.52,78.94,68.93,entsoe.eu,False,
2021-01-17 01:00:00,Denmark,East Denmark,DK-DK2,157.94,264.29,76.57,67.36,entsoe.eu,False,
2021-01-17 02:00:00,Denmark,East Denmark,DK-DK2,140.81,247.33,79.28,66.73,entsoe.eu,False,
2021-01-17 03:00:00,Denmark,East Denmark,DK-DK2,120.3,232.18,81.92,68.46,entsoe.eu,False,
2021-01-17 04:00:00,Denmark,East Denmark,DK-DK2,129.82,235.48,81.06,67.32,entsoe.eu,False,
2021-01-17 05:00:00,Denmark,East Denmark,DK-DK2,126.75,228.68,81.17,67.91,entsoe.eu,False,
2021-01-17 06:00:00,Denmark,East Denmark,DK-DK2,159.0,271.07,76.23,67.23,entsoe.eu,False,
2021-01-17 07:00:00,Denmark,East Denmark,DK-DK2,204.76,330.39,69.28,65.66,entsoe.eu,False,
2021-01-17 08:00:00,Denmark,East Denmark,DK-DK2,187.37,304.98,71.62,65.9,entsoe.eu,False,
2021-01-17 09:00:00,Denmark,East Denmark,DK-DK2,202.1,321.89,70.0,65.59,entsoe.eu,False,
2021-01-17 10:00:00,Denmark,East Denmark,DK-DK2,198.38,318.53,70.81,66.14,entsoe.eu,False,
2021-01-17 11:00:00,Denmark,East Denmark,DK-DK2,195.07,310.02,70.71,65.87,entsoe.eu,False,
2021-01-17 12:00:00,Denmark,East Denmark,DK-DK2,197.05,311.19,70.53,65.39,entsoe.eu,False,
2021-01-17 13:00:00,Denmark,East Denmark,DK-DK2,231.2,359.47,65.49,63.79,entsoe.eu,False,
2021-01-17 14:00:00,Denmark,East Denmark,DK-DK2,272.69,404.58,60.35,58.81,entsoe.eu,False,
2021-01-17 15:00:00,Denmark,East Denmark,DK-DK2,344.02,469.91,53.52,49.35,entsoe.eu,False,
2021-01-17 16:00:00,Denmark,East Denmark,DK-DK2,341.14,466.99,53.98,50.03,entsoe.eu,False,
2021-01-17 17:00:00,Denmark,East Denmark,DK-DK2,240.97,364.66,66.5,61.31,entsoe.eu,False,
2021-01-17 18:00:00,Denmark,East Denmark,DK-DK2,186.61,300.46,72.53,66.22,entsoe.eu,False,
2021-01-17 19:00:00,Denmark,East Denmark,DK-DK2,179.6,290.51,73.64,66.8,entsoe.eu,False,
2021-01-17 20:00:00,Denmark,East Denmark,DK-DK2,188.32,300.28,72.31,66.8,entsoe.eu,False,
2021-01-17 21:00:00,Denmark,East Denmark,DK-DK2,175.03,284.08,74.2,67.88,entsoe.eu,False,
2021-01-17 22:00:00,Denmark,East Denmark,DK-DK2,157.35,264.82,76.96,68.72,entsoe.eu,False,
2021-01-17 23:00:00,Denmark,East Denmark,DK-DK2,150.97,254.96,78.55,68.88,entsoe.eu,False,
2021-01-18 00:00:00,Denmark,East Denmark,DK-DK2,159.57,266.5,77.39,68.28,entsoe.eu,False,
2021-01-18 01:00:00,Denmark,East Denmark,DK-DK2,135.62,238.65,80.72,67.51,entsoe.eu,False,
2021-01-18 02:00:00,Denmark,East Denmark,DK-DK2,180.02,289.94,74.23,67.07,entsoe.eu,False,
2021-01-18 03:00:00,Denmark,East Denmark,DK-DK2,153.86,259.46,77.82,67.68,entsoe.eu,False,
2021-01-18 04:00:00,Denmark,East Denmark,DK-DK2,201.65,316.21,70.57,65.94,entsoe.eu,False,
2021-01-18 05:00:00,Denmark,East Denmark,DK-DK2,249.43,375.17,63.07,61.4,entsoe.eu,False,
2021-01-18 06:00:00,Denmark,East Denmark,DK-DK2,292.25,410.95,59.81,57.08,entsoe.eu,False,
2021-01-18 07:00:00,Denmark,East Denmark,DK-DK2,287.19,407.85,59.5,57.05,entsoe.eu,False,
2021-01-18 08:00:00,Denmark,East Denmark,DK-DK2,283.87,402.3,60.37,57.82,entsoe.eu,False,
2021-01-18 09:00:00,Denmark,East Denmark,DK-DK2,265.29,381.6,63.22,60.72,entsoe.eu,False,
2021-01-18 10:00:00,Denmark,East Denmark,DK-DK2,253.51,364.52,64.57,62.1,entsoe.eu,False,
2021-01-18 11:00:00,Denmark,East Denmark,DK-DK2,246.42,354.43,65.1,62.77,entsoe.eu,False,
2021-01-18 12:00:00,Denmark,East Denmark,DK-DK2,240.74,349.6,65.26,63.02,entsoe.eu,False,
2021-01-18 13:00:00,Denmark,East Denmark,DK-DK2,215.26,328.91,67.05,65.49,entsoe.eu,False,
2021-01-18 14:00:00,Denmark,East Denmark,DK-DK2,228.49,339.93,66.43,64.03,entsoe.eu,False,
2021-01-18 15:00:00,Denmark,East Denmark,DK-DK2,247.41,358.67,63.99,61.51,entsoe.eu,False,
2021-01-18 16:00:00,Denmark,East Denmark,DK-DK2,249.77,358.17,64.7,61.94,entsoe.eu,False,
2021-01-18 17:00:00,Denmark,East Denmark,DK-DK2,229.5,335.02,67.18,64.63,entsoe.eu,False,
2021-01-18 18:00:00,Denmark,East Denmark,DK-DK2,214.38,317.73,68.81,66.61,entsoe.eu,False,
2021-01-18 19:00:00,Denmark,East Denmark,DK-DK2,203.09,304.43,70.78,68.53,entsoe.eu,False,
2021-01-18 20:00:00,Denmark,East Denmark,DK-DK2,192.65,297.89,72.33,69.98,entsoe.eu,False,
2021-01-18 21:00:00,Denmark,East Denmark,DK-DK2,175.19,291.89,74.47,72.07,entsoe.eu,False,
2021-01-18 22:00:00,Denmark,East Denmark,DK-DK2,200.24,305.54,72.59,68.81,entsoe.eu,False,
2021-01-18 23:00:00,Denmark,East Denmark,DK-DK2,160.37,270.72,77.46,75.21,entsoe.eu,False,
2021-01-19 00:00:00,Denmark,East Denmark,DK-DK2,164.06,274.5,76.83,74.95,entsoe.eu,False,
2021-01-19 01:00:00,Denmark,East Denmark,DK-DK2,155.67,261.8,77.92,76.06,entsoe.eu,False,
2021-01-19 02:00:00,Denmark,East Denmark,DK-DK2,151.85,259.14,78.51,76.79,entsoe.eu,False,
2021-01-19 03:00:00,Denmark,East Denmark,DK-DK2,157.03,268.13,77.69,76.05,entsoe.eu,False,
2021-01-19 04:00:00,Denmark,East Denmark,DK-DK2,144.92,253.12,79.38,77.73,entsoe.eu,False,
2021-01-19 05:00:00,Denmark,East Denmark,DK-DK2,184.57,282.18,75.41,72.62,entsoe.eu,False,
2021-01-19 06:00:00,Denmark,East Denmark,DK-DK2,208.78,304.79,72.31,69.52,entsoe.eu,False,
2021-01-19 07:00:00,Denmark,East Denmark,DK-DK2,227.83,320.84,69.65,66.72,entsoe.eu,False,
2021-01-19 08:00:00,Denmark,East Denmark,DK-DK2,211.23,311.51,70.57,68.51,entsoe.eu,False,
2021-01-19 09:00:00,Denmark,East Denmark,DK-DK2,196.74,296.52,71.99,70.19,entsoe.eu,False,
2021-01-19 10:00:00,Denmark,East Denmark,DK-DK2,196.97,298.05,71.9,70.21,entsoe.eu,False,
2021-01-19 11:00:00,Denmark,East Denmark,DK-DK2,210.5,309.2,70.76,68.3,entsoe.eu,False,
2021-01-19 12:00:00,Denmark,East Denmark,DK-DK2,226.99,329.1,68.23,65.59,entsoe.eu,False,
2021-01-19 13:00:00,Denmark,East Denmark,DK-DK2,240.54,348.36,66.38,63.76,entsoe.eu,False,
2021-01-19 14:00:00,Denmark,East Denmark,DK-DK2,263.24,374.49,64.64,61.42,entsoe.eu,False,
2021-01-19 15:00:00,Denmark,East Denmark,DK-DK2,267.94,383.68,65.54,62.19,entsoe.eu,False,
2021-01-19 16:00:00,Denmark,East Denmark,DK-DK2,269.0,382.25,65.99,62.66,entsoe.eu,False,
2021-01-19 17:00:00,Denmark,East Denmark,DK-DK2,251.02,370.22,65.64,63.14,entsoe.eu,False,
2021-01-19 18:00:00,Denmark,East Denmark,DK-DK2,194.96,318.06,71.84,69.25,entsoe.eu,False,
2021-01-19 19:00:00,Denmark,East Denmark,DK-DK2,178.36,299.21,75.61,71.12,entsoe.eu,False,
2021-01-19 20:00:00,Denmark,East Denmark,DK-DK2,186.85,306.07,75.11,70.56,entsoe.eu,False,
2021-01-19 21:00:00,Denmark,East Denmark,DK-DK2,140.64,263.75,80.32,76.37,entsoe.eu,False,
2021-01-19 22:00:00,Denmark,East Denmark,DK-DK2,165.21,262.07,78.44,73.9,entsoe.eu,False,
2021-01-19 23:00:00,Denmark,East Denmark,DK-DK2,158.42,244.32,78.7,74.0,entsoe.eu,False,
2021-01-20 00:00:00,Denmark,East Denmark,DK-DK2,169.12,244.29,77.3,72.82,entsoe.eu,False,
2021-01-20 01:00:00,Denmark,East Denmark,DK-DK2,176.57,248.53,76.19,72.13,entsoe.eu,False,
2021-01-20 02:00:00,Denmark,East Denmark,DK-DK2,175.65,245.81,76.32,72.4,entsoe.eu,False,
2021-01-20 03:00:00,Denmark,East Denmark,DK-DK2,164.27,232.73,77.96,74.22,entsoe.eu,False,
2021-01-20 04:00:00,Denmark,East Denmark,DK-DK2,156.2,230.72,79.07,76.04,entsoe.eu,False,
2021-01-20 05:00:00,Denmark,East Denmark,DK-DK2,134.32,220.28,80.86,79.72,entsoe.eu,False,
2021-01-20 06:00:00,Denmark,East Denmark,DK-DK2,119.33,207.06,82.86,78.81,entsoe.eu,False,
2021-01-20 07:00:00,Denmark,East Denmark,DK-DK2,124.49,208.13,81.92,79.61,entsoe.eu,False,
2021-01-20 08:00:00,Denmark,East Denmark,DK-DK2,118.97,204.16,81.76,79.8,entsoe.eu,False,
2021-01-20 09:00:00,Denmark,East Denmark,DK-DK2,113.53,198.63,82.59,80.32,entsoe.eu,False,
2021-01-20 10:00:00,Denmark,East Denmark,DK-DK2,118.09,202.01,82.09,79.73,entsoe.eu,False,
